Protein	Protein_name	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02	MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R02	MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R03
Q9XXU9	VATC_CAEEL	22993369.91	22122554.38	20445237.16	28045230.91	25226571.83	29116381.06
P90994	DJ11_CAEEL	4872297.032	5534633.377	5100846.483	7536194.831	7096617.941	6237145.799
Q96SI1	KCD15_HUMAN	10256804	8267466.52	10700851.61	8508238.959	9949553.799	11103471.55
Q19324	Q19324_CAEEL	6034988.548	5717627.88	6222471.411	7863306.514	9000350.995	9446732.948
Q06142	IMB1_YEAST	4245448.481	4215877.12	3495298.352	2082900.58	1997111.323	2090440.632
Q9N2W7	NDUAC_CAEEL	14252624.95	10624589.96	8475896.353	18282991.74	16672052.47	15039025.3
P00729	CBPY_YEAST	39591670.3	29924341.12	31721939.62	21202262.81	20557146.28	22410065.52
Q9Y2Y0	AR2BP_HUMAN	2455210.916	2256448.947	NA	2560655.105	2513951.996	2827227.155
P20459	IF2A_YEAST	12398914.26	11650626.2	10783501.26	6466984.113	6420607.186	6284275.764
Q8N4H5	TOM5_HUMAN	26476621.1	17984639.87	21152346.53	22948601.36	24037005.19	22189021.95
Q9HB21	PKHA1_HUMAN	1375314.424	2078391.835	2136874.327	1947219.903	1697560.787	1791484.4
Q9ULR0	ISY1_HUMAN	4290253.943	3830037.937	4754456.734	4208938.559	4123083.513	4879596.533
Q9NAB3	Q9NAB3_CAEEL	11019386.96	9243552.19	8880760.227	11515530.45	13270444.96	10951225.71
P34909	NOT4_YEAST	2524016.739	788881.4883	2721926.355	NA	NA	1136976.735
Q6BDS2	URFB1_HUMAN	4311493409	5834593221	5585813574	4750273902	6110939240	6319071386
O95994	AGR2_HUMAN	19970336.47	19244066.01	16890259.77	18767981.58	20007854	20027501.31
Q9BSJ5	CQ080_HUMAN	1269259.794	1006480.399	NA	NA	4637833.3	2916171.45
P49840	GSK3A_HUMAN	13481585.82	11790577.79	11210980.17	11805544.45	11696958.06	13251307.97
O75223	GGCT_HUMAN	27244326.72	24433405.53	24718000.24	25387476.21	28135427.73	26149773.38
Q15031	SYLM_HUMAN	4371970.867	4124403.505	4093825.517	4726379.769	3935348.003	4046884.429
P51403	RS2_CAEEL	104501608.5	125320061.1	112519164.2	147041718.3	161508805.4	168911725.4
Q8WU79	SMAP2_HUMAN	3134579.54	2797881.253	2793556.148	2908650.075	2721607.619	3153531.264
Q96K17	BT3L4_HUMAN	32260345.37	31744593.9	31101453.89	33617067.7	36058115.81	30347576.32
Q96JC9	EAF1_HUMAN	3387036.472	2634159.054	2374643.102	2835246.081	2122038.608	1981964.769
Q27511	H2AV_CAEEL	7780494.739	9341039.457	9986527.702	8787344.447	13336582.12	15233544.57
Q94360	NDUS7_CAEEL	8681314.107	9211691.083	10086901.37	14034535.88	13046993.2	13389425.08
Q6NXR4	TTI2_HUMAN	5837480.342	5838676.354	4612934.944	5932201.289	6598340.545	5653910.144
Q9BZD4	NUF2_HUMAN	1345430.838	1474249.77	NA	1214200.717	1472611.67	1196427.374
O00231	PSD11_HUMAN	22860607.78	24368617.53	21926904.61	24758191.05	24759917.61	25280482.93
Q8NHP8	PLBL2_HUMAN	2953468.788	2765884.596	3233347.176	3525855.189	2936434.898	3287795.183
P02748	CO9_HUMAN	7319565.595	5511036.774	4143103.038	4361033.637	4587613.593	5785932.468
Q9H2D6	TARA_HUMAN	3238517.499	3927996.71	3581906.013	3829903.125	2777704.036	3627909.222
Q9UIS9	MBD1_HUMAN	852423.8247	747299.3901	635492.8352	1043725.085	641733.9271	1088612.744
Q9UDX5	MTFP1_HUMAN	4396950.388	5082023.353	3706003.544	5239285.078	3528660.76	3822151.794
P32478	HS150_YEAST	60122278.31	60967041.71	60828189.68	31816005.54	27582742.18	29465313.17
Q9BIB8	Q9BIB8_CAEEL	1888485.778	2346600.056	2040422.072	2232776.985	2655428.108	2504111.132
Q15833	STXB2_HUMAN	8912318.805	9630103.935	9160492.435	10051169.28	10317687.84	10040219.48
Q6AW11	Q6AW11_CAEEL	1714361.082	1772258.214	NA	2512583.072	3308016.404	2649081.69
Q9U2V9	Q9U2V9_CAEEL	9750439.843	8461036.555	8520859.41	11154378.81	12910906.83	11893219.26
Q20086	UGT58_CAEEL	1182366.289	NA	1157811.174	1271261.924	2291535.216	1129035.142
Q05931	HSP7Q_YEAST	3153250.49	3328188.335	2735672.688	1775074.162	1765739.709	2392156.798
Q9BUN8	DERL1_HUMAN	10774785.94	9517084.164	10434966.94	11976238.36	10799001.69	12051932.86
Q05905	HRI1_YEAST	21835414.71	17635617.16	24104853.55	9361324.623	12213682.07	10792760.71
Q86NC1	Q86NC1_CAEEL	5524109.046	4790624.166	3675481.683	NA	7171230.747	6172649.331
Q03604	RIR1_CAEEL	5539772.478	2016976.414	5436483.842	7093214.693	6264910.92	6121913.068
P25451	PSB3_YEAST	12996846.79	12133529.81	12549410.86	7089167.065	6329483.613	6113117.523
Q8I711	Q8I711_CAEEL	12078089.16	10110100.34	10841902.46	14985308.16	15120598.84	12743033.36
G5EF87	G5EF87_CAEEL	7337348.676	6712398.533	7166110.39	8886036.755	9654475.335	8998152.393
P33759	RT05_YEAST	2253231.887	NA	NA	NA	NA	NA
Q09545	SDHB_CAEEL	17975633.58	15969745.82	16604408.09	24289908.12	24445993.98	20970916.42
Q96S55	WRIP1_HUMAN	11438405.79	11870692.32	11309826.12	11119933.58	12173622.38	11791404.41
Q9P0T7	TMEM9_HUMAN	2375262.952	2660383.726	2134154.285	2341864.733	2895900.306	2534599.381
O14497	ARI1A_HUMAN	1404983.207	1015757.781	1328087.449	1501666.806	1639659.845	1448515.776
P54707	AT12A_HUMAN	40459254.92	51053591.75	47039022.51	42821284.32	50756524.58	60440973.7
Q16514	TAF12_HUMAN	2030830.863	1463083.784	NA	1972028.19	NA	NA
P07143	CY1_YEAST	14239801.98	14155931.28	13959484.52	5908077.731	7092172.393	8650109.222
Q86WB0	NIPA_HUMAN	2610180.18	2271793.553	2345912.355	2769952.277	2342306.21	2258396.698
Q04721	NOTC2_HUMAN	1511768.106	1557927.692	1592574.45	1766619.748	1641520.444	1271775.25
P42345	MTOR_HUMAN	3951704.207	4005511.324	3879761.467	3936599.051	3925014.941	3982186.437
P39105	PLB1_YEAST	10798525.64	11192188.35	11945543.99	5931349.453	5393343.119	6067228.107
Q9UJF2	NGAP_HUMAN	329460.7369	NA	NA	176256.2259	NA	NA
O60443	DFNA5_HUMAN	7462135.767	7770618.219	8003976.885	8163379.312	8119532.43	7948156.389
Q92692	PVRL2_HUMAN	2935404.459	3297031.542	2851187.374	3717888.722	3944739.955	2624395.043
Q9H9C1	SPE39_HUMAN	3587219.811	3095305.105	3138671.881	3072144.147	3157255.345	2852085.093
Q9BLB6	RU2A_CAEEL	5644479.435	4797981.856	5193161.218	6864979.631	6946873.443	5868491.99
P43616	DUG1_YEAST	26902601.82	25472297.76	23938162.35	14030718.22	12987933.1	13248689.56
Q14997	PSME4_HUMAN	4028957.136	4466774.152	4520770.264	4275956.649	4685016.211	4426796.255
P40222	TXLNA_HUMAN	7412649.358	6011222.404	6776756.922	6930721.186	7110451.838	6759213.199
Q5WRM0	Q5WRM0_CAEEL	18237916.39	19036657.48	16512471.21	27082872.09	24836681.51	25731891.69
Q6NXT1	ANR54_HUMAN	522063.041	NA	NA	NA	NA	NA
O00178	GTPB1_HUMAN	3606140.027	4028060.072	4275017.339	3636174.03	4104381.24	4312340.795
Q9BSJ2	GCP2_HUMAN	4092241.625	4283841.661	4054011.92	4050119.94	3983069.882	4563050.48
Q09629	KADY_CAEEL	6316846.8	6395146.456	4335670.234	11561980.51	7461974.893	7117298.088
O00750	P3C2B_HUMAN	5750653.097	7111786.794	4401376.542	5855895.893	5969456.715	5977976.926
O95229	ZWINT_HUMAN	954973.2332	NA	1184178.801	1341549.497	1465936.008	738303.0821
Q9NPF4	OSGEP_HUMAN	8584199.93	7235443.79	7322915.628	9237052.94	7448587.069	8242120.895
O62512	O62512_CAEEL	1961760.405	1933058.64	1725567.452	2672879.091	2797135.631	2499104.802
Q9BRS2	RIOK1_HUMAN	2099787.778	1780473.626	2215222.689	2086511.69	1503313.355	1593286.558
Q9NWZ3	IRAK4_HUMAN	11792422.69	9785908.89	10246465.72	12478819.44	11370236.62	9881139.112
Q06385	VPS74_YEAST	2962512.684	2282855.383	2558528.546	1164818.541	2127955.061	NA
Q9H223	EHD4_HUMAN	4809632.989	4689439.585	3866318.918	5483654.757	4878813.947	4805711.478
Q53GS7	GLE1_HUMAN	1127809.255	1375427.088	1081971.282	1434063.002	1370380.964	1546894.974
P82673	RT35_HUMAN	4940273.825	4930500.834	4785653.066	5178049.889	5077616.672	4473332.702
O75592	MYCB2_HUMAN	5057438.557	3695911.263	3262356.8	4305434.029	3712191.874	3555247.907
O75880	SCO1_HUMAN	12150975.09	12331858.9	13724213.64	12089103.3	13523899	13779282.28
Q9P0W2	HM20B_HUMAN	8670287.92	7847335.191	6307679.185	8351778.2	8203182.604	8031271.608
Q9XU97	Q9XU97_CAEEL	17443759.34	18780920.87	14198828.56	21348509.65	20589216.05	18623359.08
Q9H8G2	CAAP1_HUMAN	693033.8708	1077831.6	835137.9509	453029.7878	637606.5065	1740487.614
Q03103	ERO1_YEAST	2444315.713	2201506.395	2688971.212	1191824.1	1634374.014	1138162.705
P29547	EF1G1_YEAST	32885275.19	29802744.1	28016720.07	17867776.3	16068911.54	16456133.49
Q14691	PSF1_HUMAN	8162755.599	7135014.807	8491112.921	7711701.326	8206067.059	10951950.48
Q16644	MAPK3_HUMAN	1241546.186	1178907.718	NA	1483637.162	1776763.379	NA
P05166	PCCB_HUMAN	1502300.315	788113.5236	845066.3492	703614.0258	615259.9679	570479.3194
G5EBR1	G5EBR1_CAEEL	14468163.16	15409733.59	15222538.58	18331130.45	18238872.57	17118807.36
Q15814	TBCC_HUMAN	5664552.954	5439031.611	5704679.487	7059283.531	6862984.389	6974631.462
Q6ZSZ5	ARHGI_HUMAN	12157694.35	8403105.849	13603817.77	12597810.57	16607222.16	13358383.61
Q9H9P8	L2HDH_HUMAN	5846092.069	5660865.074	4794908.679	5430798.018	5672960.383	5820915.069
P51946	CCNH_HUMAN	2897679.017	2670472.003	2251526.92	2516221.282	2529776.799	2130240.593
Q9GPA1	Q9GPA1_CAEEL	3343707.063	3680684.308	3354730.968	4928875.605	4580463.991	4263529.76
Q20034	Q20034_CAEEL	2808877.524	2617788.951	2607852.185	3713062.805	3451201.114	3121808.134
P62837	UB2D2_HUMAN	9599456.098	11654358.09	340189.2257	11662663.82	12020757.21	NA
Q04837	SSBP_HUMAN	46061206.16	50358381.67	46497664.9	49049271.87	47058765.76	44799852.42
P07278	KAPR_YEAST	23234750.87	21342042.47	23766938.38	11517295.62	11958656.24	11445780.93
P91175	P91175_CAEEL	1168728.566	1330985.607	526751.1722	1917134.443	NA	2332454.977
Q8IZ83	A16A1_HUMAN	4743589.985	5536954.246	4541880.653	4881458.745	5151655.643	5378906.017
Q9UJX3	APC7_HUMAN	5406899.651	5339752.442	5340594.686	5418023.724	5225628.987	5137795.325
Q21253	GELS1_CAEEL	6055821.148	5454813.106	5794331.563	7416719.373	6966616.872	7795916.325
Q6IA86	ELP2_HUMAN	6339957.087	5964324.924	6112500.417	6282905.215	6681749.18	6675184.304
Q7Z4H3	HDDC2_HUMAN	3133768.024	3006941.63	2743552.251	3039558.066	3220893.14	3019864.082
Q96TA2	YMEL1_HUMAN	2510726.154	2892527.863	2066516.879	2612678.055	2720627.897	2393015.881
P91408	AGT2L_CAEEL	346460.4754	430765.6468	211940.0015	519316.5596	491529.836	343609.4017
O75531	BAF_HUMAN	86012111.76	92379270.22	93269624.26	88203062.65	94889646.32	90400260.24
P53221	RL26B_YEAST	33429457.51	49950634.48	58329738.04	26864298.05	27844715.84	25400735.5
Q9GYJ9	Q9GYJ9_CAEEL	4207008.498	4650020.091	4951463.816	4794812.116	5641028.185	4997502.938
P38435	VKGC_HUMAN	3965260.321	689582.9211	NA	NA	NA	2353886.261
Q96S52	PIGS_HUMAN	3603602.803	3691254.575	3419459.109	4039528.231	3589808.828	3514515.94
P00927	THDH_YEAST	5532518.41	6657108.289	6705969.39	3911578.349	3363649.305	3689841.658
Q9P2D3	HTR5B_HUMAN	1375608.771	NA	1048265.483	726489.1707	911974.7237	1039490.552
Q9BTE6	AASD1_HUMAN	7550704.491	6570376.748	6337791.657	6867407.041	7401102.705	7451196.388
Q12044	RCN2_YEAST	4983430.768	4813993.826	4437860.597	2582606.574	2374954.004	2655645.359
Q20224	FABP2_CAEEL	17559287.47	19147220.4	21456346.03	20589821.19	22648093.54	21328873.63
P20485	KICH_YEAST	3041854.893	2710049.673	2432235.589	NA	NA	NA
P16278	BGAL_HUMAN	4745536.731	4680431.608	4061505.002	4419441.359	4499777.605	4597102.789
Q9P0J0	NDUAD_HUMAN	10766470.94	11780717.01	11133455.32	10978170.56	10830845.11	11500026.06
Q14807	KIF22_HUMAN	6953608.089	6434039.227	6024942.57	7098706.188	6561705.934	6297505.379
P53900	PFD4_YEAST	3408423.35	3574670.99	2656805.826	2303564.648	1057618.595	1413366.664
Q18680	IPYR_CAEEL	25464291.14	24793612.04	24911211.81	32382663.01	31399863.59	29799751.56
Q22792	Q22792_CAEEL	757578.7112	719753.3534	732225.1657	1706026.03	1287572.353	2962572.329
P41811	COPB2_YEAST	7531450.77	6749574.38	6782422.591	4215108.172	3849977.402	3736167.174
P75915	YCDY_ECOLI	9924459.916	8631126.35	9543469.165	11695297.38	10413406.59	7862976.445
Q13685	AAMP_HUMAN	4211187.956	4625151.198	4216281.563	5027014.458	5023460.843	4464555.877
Q9HCU5	PREB_HUMAN	6481620.766	6325688.93	6015685.751	5998811.509	6489165.69	5798370.949
Q96QD9	UIF_HUMAN	2576296.888	3645001.354	3371299.646	3613291.923	4160067.204	4149647.693
P0A8P3	FETP_ECOLI	1747303.211	NA	NA	NA	NA	NA
Q9NP92	RT30_HUMAN	6996397.781	9078404.013	8962635.282	6788011.75	8717440.886	8852303.964
P37303	GLY1_YEAST	5180145.22	5271415.415	NA	NA	NA	NA
Q86TB9	PATL1_HUMAN	5458111.845	5819249.572	6330420.881	4145626.195	5452475.891	5159593.995
G5EFK4	G5EFK4_CAEEL	6506996.448	7530496.801	9761257.689	9224732.234	9982370.314	10442590.17
Q02386	ZNF45_HUMAN	3033386.94	NA	NA	NA	NA	NA
Q9P289	STK26_HUMAN	8431688.886	7626526.645	7784543.929	9797003.124	8426402.946	8142387.717
O75446	SAP30_HUMAN	3255008.687	3054804.037	3031391.205	3206279.622	2655789.984	2918023.95
P57076	CU059_HUMAN	4414705.834	3737755.161	4159211.64	5468079.01	4086720.992	3551789.611
P25325	THTM_HUMAN	7916245.887	6144649.682	6854720.777	5992904.697	6003034.953	6052343.888
Q10570	CPSF1_HUMAN	8667929.51	8274020.413	7948040.74	8625260.051	8157841.796	8182859.079
P34546	VATL2_CAEEL	11512531.53	12173489.06	15767402.19	16080403.96	17617175.64	17578560.01
P17423	KHSE_YEAST	11837956.39	11828609.59	11000802.75	7166487.67	6881015.281	6574428.372
H2KMK6	H2KMK6_CAEEL	2381963.412	1732591.992	2862028.49	2551777.605	2566354.64	2822952.51
O62102	O62102_CAEEL	9556389.126	13165521.35	11964488.41	16263369.87	16456903.45	16400331.73
Q12068	GRE2_YEAST	20810890.72	18016004.81	17619011.38	9102355.038	9831042.512	9717489.976
Q9BTX1	NDC1_HUMAN	7472670.765	7689633.7	7068420.354	7013995.019	7487506.533	7714451.96
G5EFE3	G5EFE3_CAEEL	10017161.33	9952878.998	9560990.154	10814166.86	11361707.51	11567297.8
O75943	RAD17_HUMAN	14984902.82	13407230.74	19028509.48	13818742.48	17714717.85	17648735.7
P11745	RNA1_YEAST	8736722.749	7957931.058	7573477.929	4455724.552	4535846.259	4448698.334
Q22768	Q22768_CAEEL	1636500.054	1500411.396	2056752.737	1706868.612	3028391.954	2840014.945
Q16539	MK14_HUMAN	16991690.36	15802240.93	16733956.86	18525518.35	17590961.93	17982027.57
G5EES9	G5EES9_CAEEL	5663350.647	6237488.904	5304199.533	6441763.559	7234344.737	8408088.14
Q92597	NDRG1_HUMAN	56115816.69	59539607.12	58880223.62	55160669.94	59720789.33	60437362.78
P09417	DHPR_HUMAN	5846895.462	5019519.253	4866091.834	5185842.416	5523255.335	6415961.922
P09661	RU2A_HUMAN	30126009.89	32428265.42	33087640.22	32591491.06	32886086.99	33333254.53
Q23382	Q23382_CAEEL	2042119.165	1592539.427	1808690.512	3766597.006	3016709.021	2035782.851
P12035	K2C3_HUMAN	5501625.061	NA	NA	NA	NA	249458.6944
Q8IUE6	H2A2B_HUMAN	353215204.3	390466281.7	342081493.9	335623530.9	386913775.8	308610979.8
O45518	O45518_CAEEL	3062432.542	12132621.46	673755.3654	1312940.416	816662.0894	6315305.489
Q96VH4	HBN1_YEAST	24341799.92	27554799.25	28049769.48	18944316.16	15262129.64	14925782.56
P14859	PO2F1_HUMAN	3897740.822	4192873.903	4572310.124	3456409.101	4718106.93	3187417.549
P30642	EIF3D_CAEEL	9890876.297	8400742.24	8138328.755	12969611.11	12331948.8	10217835.93
Q13952	NFYC_HUMAN	8775180.96	7214987.737	8221277.297	8705568.456	8491318.211	9465065.257
Q9H3K6	BOLA2_HUMAN	37281992.71	32846227.42	31421185.51	35870251.07	32579210.5	43009322.7
Q53H96	P5CR3_HUMAN	2562428.047	2920784.996	3346075.366	3389989.474	2962060.874	3093593.038
Q13601	KRR1_HUMAN	16241778.01	15843515.89	17500065.91	17845976.88	16701864.55	18174161.85
Q21355	GST4_CAEEL	2555463.83	1995413.8	3197042.925	3285732.157	3695526.536	2458276.53
P13987	CD59_HUMAN	19045998.55	18838272.27	23340728.21	20509180.77	21380399.89	20612928.61
O94742	SEM1_YEAST	7033020.857	7671028.801	10933992.05	4901557.593	4876148.964	4883908.045
Q23155	Q23155_CAEEL	540894.7486	626638.1866	741729.5046	1183877.501	1666146.257	2063583.229
Q20229	Q20229_CAEEL	2172287.585	2336437.293	1582899.759	2445124.881	1802949.903	2533816.801
Q9UJX2	CDC23_HUMAN	3011554.549	3011709.814	2775642.294	3097231.934	2907478.16	3003651.368
P32795	YME1_YEAST	3736188.383	2843203.017	2755439.651	1272087.581	NA	1891854.241
Q9BRU9	UTP23_HUMAN	4579111.291	3881253.658	4962003.089	4700810.183	4594296.703	5255095.721
Q9Y3Z3	SAMH1_HUMAN	14552786.72	14700629.71	15187693.58	14818403.59	15022596.94	14454896.54
Q9Y5M8	SRPRB_HUMAN	10054203.82	10262246.84	9110671.072	11004253	10497653.86	10277498.37
P25293	NAP1_YEAST	4269317.599	4439734.736	4187372.48	2554233.761	2165380.344	2725287.367
Q9UIW2	PLXA1_HUMAN	1639658.806	2063616.166	1743637.562	2350918.038	1451629.305	1899785.851
P47075	VTC4_YEAST	2483861.535	2371000.067	1906500.904	NA	1379953.661	1166849.063
P36952	SPB5_HUMAN	14410412.91	14574548.07	14758994.33	17138001.46	16711506.11	15494208.35
P22147	XRN1_YEAST	2624991.724	2814940.416	2699399.834	1540109.298	1510885.631	1672602.224
P53297	PBP1_YEAST	3654253.131	3831342.255	5043711.937	2566807.791	2267100.804	2280838.553
Q5VW36	FOCAD_HUMAN	1157925.656	991596.3774	1273668.637	1147444.523	1474113.635	1669544.715
Q4G0I0	CSMT1_HUMAN	1662674.512	NA	1010326.838	1439373.968	1964195.647	1910417.491
P32190	GLPK_YEAST	5616158.44	7829463.171	8645167.177	3323040.376	5196055.682	4865804.278
P49643	PRI2_HUMAN	6827686.375	5814502.881	5602426.008	6238486.313	6284432.177	5627559.35
P49841	GSK3B_HUMAN	9092686.433	7427260.08	6415084.192	6956986.815	7201394.265	7939897.604
Q8IZ81	ELMD2_HUMAN	1923735.159	1961334.05	2019092.721	2292439.722	3160236.098	NA
Q9NX46	ARHL2_HUMAN	4731093.636	4525372.169	4687117.705	3776211.842	4420281.92	4539250.85
Q8N0Z6	TTC5_HUMAN	2390532.65	1656530.79	862422.8745	2035184.872	1899360.169	1675110.487
O15294	OGT1_HUMAN	5681080.315	6510964.773	7286499.479	6459462.308	6862951.331	6730684.055
Q8IG45	Q8IG45_CAEEL	1003684.731	NA	963138.3989	1132188.475	1067148.846	1436360.667
P07108	ACBP_HUMAN	33573912.03	28958115.79	28322663.03	28389530.22	32858406.17	30964214.91
P09884	DPOLA_HUMAN	42531239.14	35337502.34	36204748.31	43436002.14	40517718.96	43040970.37
O02106	O02106_CAEEL	5356323.999	5051055.886	5434662.974	6619581.107	6846248.101	7998096.032
Q19948	YPP4_CAEEL	13149976.25	8819942.032	7470428.794	10803278.62	8043473.785	7520012.85
P10964	RPA1_YEAST	3711114.223	2913468.92	2766322.588	808709.4481	1934143.346	1786659.351
O60216	RAD21_HUMAN	10830288.39	11402174.29	11850605.56	12016244.09	13439651.61	13047850.9
O02215	O02215_CAEEL	4073092.394	3576454.609	3962552.061	5088604.359	4963672.244	5267099.215
Q23027	INX5_CAEEL	4171137.67	2691291.78	NA	4791406.039	3704489.847	3420019.942
O75340	PDCD6_HUMAN	41010532.49	42428495.46	41162833.03	45089813.9	43443959.12	42568114.53
P39990	SNU13_YEAST	24417397.66	23459778.41	25877027.3	13155244.33	13243590.78	13703902.29
O14561	ACPM_HUMAN	20881438.76	16420082.02	15967375.8	21021783.14	18604673.42	18800845.79
A6NED2	RCCD1_HUMAN	3124345.25	3471348.766	2965554.105	3736529.102	3371287.066	2912927.978
Q9BYC8	RM32_HUMAN	3481368.143	3606712.966	4381869.389	4118815.06	3933722.661	4435428.832
Q9BSJ8	ESYT1_HUMAN	19658365.92	19367561.86	19313792.16	21982979.07	19887260.64	19872966.84
Q9U2D9	GYS_CAEEL	4645694.031	4596178.165	4995649.962	6942289.242	7335615.656	7087762.612
Q9N302	Q9N302_CAEEL	5039000.634	4740208.223	5670528.211	6025185.143	6042449.8	6616523.166
O75306	NDUS2_HUMAN	11439797.23	12152061.84	10696664.58	10941379.66	11312898.62	12708693.18
P46926	GNPI1_HUMAN	6091948.278	5430060.855	5136586.335	6316563.703	5896359.172	6459960.883
P50225	ST1A1_HUMAN	10732985.89	10665105.48	10847057.06	14064618.92	13980017.87	12404000.71
Q6P4R8	NFRKB_HUMAN	779259.4261	502540.9779	NA	962106.2436	946448.8637	646180.4637
P54920	SNAA_HUMAN	9862257.132	10563442.6	8543140.332	9954523.746	9844216.68	9486389.333
Q5T5U3	RHG21_HUMAN	588833.5588	379327.595	280370.927	546168.994	367664.7793	NA
Q8MXJ1	Q8MXJ1_CAEEL	38310569.99	38474392.02	34739647.13	47937937.14	47590901.81	55162150.15
Q86WR0	CCD25_HUMAN	6167656.029	5876865.896	4786696.584	5795811.022	6298581.154	6766477.447
P25963	IKBA_HUMAN	4304141.22	3349853.97	2204652.869	3565935.485	3507030.796	2867532.468
Q9N5M2	PFD2_CAEEL	7600916.974	7634608.322	7296411.734	11664701.99	11221317.29	10360522.37
Q8NEZ4	KMT2C_HUMAN	82608402.32	88168150.58	102975322.1	77094088.82	113085561.4	119078641.7
P49356	FNTB_HUMAN	2736840.25	2372588.055	2596134.781	2934504.289	2948885.097	2465090.675
P40561	SGN1_YEAST	2225144.32	2189380.211	1905973.642	1400126.379	1462884.626	1249144.11
P36114	YKR18_YEAST	11024179.65	11313726.16	13009348.45	6614180.792	6065585.79	7554216.236
O00165	HAX1_HUMAN	2945221.611	2458377.334	2567981.173	3108503.306	2796703.536	2878781.003
P39714	BDH1_YEAST	11035878.11	11795057.04	10176193.81	5734358.595	5637335.588	5295360.994
Q18066	DIM_CAEEL	57742307.51	63209664.73	68321674.35	80891752.33	82783073.15	86542973.29
P30086	PEBP1_HUMAN	88977685.83	85207959.31	89614324.8	91249637.41	94837919.64	99744244.58
P61962	DCAF7_HUMAN	8284486.135	7278894.779	7266476.954	9689245.313	7095784.737	8560174.604
P47176	BCA2_YEAST	62604476.93	96361744.63	80170848.42	43124081.39	38088970.95	38921987.07
P20674	COX5A_HUMAN	66260056.49	67311325.97	65800126.89	63667709.21	68867693.62	60031703.93
Q92766	RREB1_HUMAN	2029296.765	1407455.496	1630881.221	1932890.1	1507075.601	1466482.007
O95721	SNP29_HUMAN	5256898.724	5125438.378	5315109.304	5352565.265	5226655.223	5170983.54
Q9NV70	EXOC1_HUMAN	3350314.054	3115680.961	2536938.609	3523535.865	3319395.297	2826681.924
K8ES47	K8ES47_CAEEL	1478297.115	831296.1159	763341.5729	1097561.72	1223193.875	1027876.514
O75312	ZPR1_HUMAN	4704912.326	4620739.087	4444860.594	4521362.922	4683676.846	4134960.751
O75128	COBL_HUMAN	2475778.332	2523984.781	2790980.484	2645474.697	2927792.192	2108419.151
P62745	RHOB_HUMAN	20076596.71	23470666.37	22450640.67	23548959.03	22297630.86	22742591.66
Q23543	Q23543_CAEEL	1040067.16	1147453.357	1634769.825	2284608.973	890917.0222	2145030.146
Q9BL81	Q9BL81_CAEEL	4813177.983	3692592.885	4579512.424	5358555.243	5702815.818	4995442.875
Q9XXA2	Q9XXA2_CAEEL	4199650.774	3565039.313	3311662.056	4971394.494	4595644.023	5786957.889
P34685	CAPZA_CAEEL	15524280.81	14596586.78	15416737.77	20607886.12	21558542.45	26101629.83
Q17698	Q17698_CAEEL	120982793.6	110824206.9	136543456.7	165099383.7	159957641.3	170885529.4
O60814	H2B1K_HUMAN	776769269.1	925885317.1	912606171.8	1067216723	1186290449	883028409.8
